nct_id,title,status,risk_label,risk_group,phase,study_type,sponsor_class,sex,enrollment_type,enrollment_count,log_enrollment_count,num_conditions,num_interventions,num_locations,num_countries,eligibility_text_length,brief_summary_length,start_year,has_placebo,adult_only,phase_missing,maximum_age_missing,locations_missing,interventions_missing
NCT01569789,Effects of Auricular Vagus Nerve Stimulation on the Pro-inflammatory Cytokine Response in Healthy Adults,COMPLETED,0,low risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ACTUAL,24.0,3.2188758248682006,1,2,1,1,695,944,2012.0,0,1,0,0,0,0
NCT00549289,Study of Cyclosporine in the Treatment of Dry Eye Syndrome (ST-603-006),COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,MISSING,,,1,1,1,1,255,145,,0,0,0,0,0,0
NCT03628989,Technology-Based Distractions During Minor Procedures,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,58.0,4.07753744390572,3,1,1,1,616,593,2018.0,0,0,1,0,0,0
NCT01845389,Comparative Study Between Continuous Epidural Anesthesia And Continuous Spinal Anesthesia Using Wiley™ Spinal Catheter,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,MALE,ACTUAL,30.0,3.4339872044851463,1,2,2,1,530,835,2013.0,0,1,1,0,0,0
NCT00603889,Development of a Skin Test for the Na-ASP-2 Hookworm Antigen,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,12.0,2.5649493574615367,2,1,1,1,1847,634,2008.0,0,1,1,0,0,0
NCT00125489,CQSP in Malawi: Chloroquine and Sulfadoxine-pyrimethamine Efficacy for the Treatment of Malaria in Malawi,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,NIH,ALL,MISSING,210.0,5.351858133476067,2,2,1,1,1589,990,2005.0,0,0,0,0,0,0
NCT00095589,Microsatellite Analysis of Urinary Sediment in Detecting Bladder Cancer,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,125.0,4.836281906951478,1,7,13,2,2246,437,2004.0,0,1,1,0,0,0
NCT02396589,Community Participation Transition After Stroke,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,15.0,2.772588722239781,1,2,1,1,732,624,2015.0,0,1,1,0,0,0
NCT03797989,VAC069: A Study of Blood-stage Controlled Human P. Vivax Infection,COMPLETED,0,low risk,EARLY_PHASE1,INTERVENTIONAL,OTHER,ALL,ACTUAL,19.0,2.995732273553991,1,1,1,1,6227,1369,2019.0,0,1,0,0,0,0
NCT03976089,Promoting Healthy Development With the Recipe 4 Success Intervention,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,73.0,4.30406509320417,2,2,0,0,449,192,2013.0,0,0,1,0,0,0
NCT01165489,Discovering Laryngomalacia,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,1500.0,7.313886831633462,1,0,1,1,344,327,2007.0,0,0,1,0,0,0
NCT02001389,Study of EVP-6308 to Assess the Dose- and Concentration-dependent Displacement of [18F]MNI-659 by EVP-6308,COMPLETED,0,low risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,14.0,2.70805020110221,1,1,1,1,646,220,2013.0,0,1,0,0,0,0
NCT04372589,Antithrombotic Therapy to Ameliorate Complications of COVID-19 (ATTACC),COMPLETED,0,low risk,PHASE2; PHASE3,INTERVENTIONAL,OTHER,ALL,ACTUAL,1200.0,7.0909098220799835,2,1,60,4,2484,1775,2020.0,0,1,0,0,0,0
NCT00300768,Study Evaluating Orally Administered Moxidectin In Subjects With Onchocerca Volvulus Infection,COMPLETED,0,low risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,172.0,5.153291594497779,1,4,1,1,2427,158,2006.0,0,1,0,0,0,0
NCT04355468,Opioid Free Anesthesia in Thoracic Surgery,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,66.0,4.204692619390966,3,2,1,1,445,605,2015.0,0,1,1,0,0,0
NCT04289168,Infant Peer Interaction Study by Examining the Effect of a 6-week Music Enhancement Program,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,49.0,3.912023005428146,1,1,0,0,947,247,2014.0,0,0,1,0,0,0
NCT00870168,Studying Biopsy Samples in Women Undergoing First-Line Chemotherapy for Metastatic Breast Cancer,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ESTIMATED,60.0,4.110873864173311,1,4,1,1,879,319,2006.0,0,1,1,0,0,0
NCT01399268,Steroids in Bilateral Total Knee Replacement,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,30.0,3.4339872044851463,1,2,1,1,320,1604,2009.0,1,1,0,0,0,0
NCT04047368,Comparison of Coronary Lithoplasty and Rotablation,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,70.0,4.2626798770413155,2,2,1,1,795,161,2019.0,0,1,1,0,0,0
NCT02129868,Automated Closed-loop in Children and Adolescents With Type 1 Diabetes,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,13.0,2.6390573296152584,5,1,1,1,1317,1843,2014.0,0,0,1,0,0,0
NCT04759950,Exercise the Mind and Brain. A Multimodal Intervention in Stroke,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,141.0,4.955827057601261,1,3,1,1,837,537,2020.0,0,1,1,0,0,0
NCT00421850,"Using Networks, Informatics, Technology, and Education in Care for People With Diabetes",COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,MISSING,3491.0,8.158229916959494,1,1,1,1,81,2038,2001.0,0,1,1,0,0,0
NCT00458250,Feasibility of Haploidentical Hematopoietic Stem Cell Transplantation Using CAMPATH-1H,COMPLETED,0,low risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,10.0,2.3978952727983707,2,6,1,1,2969,673,2006.0,0,0,0,0,0,0
NCT00157950,Human Papillomavirus (HPV) Registration Study (Gardasil)(V501-023)(COMPLETED),COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,FEMALE,ACTUAL,176.0,5.176149732573829,1,2,0,0,472,103,2005.0,1,0,0,0,0,0
NCT04423250,Evaluating the Impact of the Intervention of a Pharmacist in the Operating Room on the Appropriate Use of Sterile Medical DeviceS,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,150.0,5.017279836814924,1,1,1,1,722,96,2018.0,0,1,1,0,0,0
NCT06011850,Investigation of the Effects of Quadratus Lumborum Block Applied to Patients in Kidney Transplant Surgery,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,94.0,4.553876891600541,2,0,1,1,678,1176,2023.0,0,1,1,0,0,0
NCT06769750,Variability of Perfusion Index to Predict Hypotension,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,45.0,3.828641396489095,1,2,2,1,739,2241,2025.0,0,1,1,0,0,0
NCT02530450,Continuous Glucose Monitor in Children With Poorly Controlled Diabetes,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,30.0,3.4339872044851463,1,1,0,0,2106,213,2011.0,0,0,1,0,0,0
NCT00792350,INSIGHT - Post Marketing Surveillance,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,791.0,6.674561391814426,1,1,2,2,257,395,2008.0,0,1,1,0,0,0
NCT01348191,Detection of Thyrotrophin Receptor in Human Myometrium,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,FEMALE,ACTUAL,10.0,2.3978952727983707,1,1,4,1,375,1119,2011.0,0,1,1,0,0,0
NCT01792791,Post-traumatic Arthritis Associated With Joint Injury,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,20.0,3.044522437723423,1,1,1,1,464,1475,2012.0,0,1,1,0,0,0
NCT06145191,Prophylactic Tranexamic Acid Versus Adrenaline During Flexible Bronchoscopy,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,1013.0,6.921658184151129,2,3,1,1,776,617,2023.0,1,1,1,0,0,0
NCT06727591,Evaluation of Horizontal Anterior Mandibular Augmentation With Split Bone Block Technique From the Chin,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,10.0,2.3978952727983707,1,1,1,1,382,275,2023.0,0,1,1,0,0,0
NCT01101191,A Study to Determine the Fasting Bioequivalence of Reformulated OXY Tablets and Original OxyContin® (OXY) Tablets,COMPLETED,0,low risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,84.0,4.442651256490317,1,2,1,1,2347,179,2007.0,0,1,0,0,0,0
NCT03901391,Prospective Open Clinical and Genetic Study of Patients With Retinitis Pigmentosa,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,130.0,4.875197323201151,2,1,2,1,1069,78,2019.0,0,0,1,0,0,0
NCT01212991,A Safety and Efficacy Study of Oral MDV3100 in Chemotherapy-Naive Patients With Progressive Metastatic Prostate Cancer,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,MALE,ACTUAL,1717.0,7.4489161025442,1,2,269,22,1879,282,2010.0,1,1,0,0,0,0
NCT06388291,Deep Brain Stimulation in Tourette Syndrome,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,18.0,2.9444389791664403,2,1,1,1,2907,950,2022.0,0,1,1,0,0,0
NCT02411474,Tear Cytokine Analysis as a Prediction or Diagnostic Marker in Ocular GvHD,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,21.0,3.091042453358316,1,0,1,1,393,296,2014.0,0,1,1,0,0,0
NCT00653874,Transcutaneous Bilirubinometry in Healthy Term and Near-Term Neonates,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,OTHER,ALL,ACTUAL,617.0,6.42648845745769,1,3,1,1,312,1294,2006.0,0,0,0,0,0,0
NCT05930574,Implementation of an Epidemiological and Clinical Registry of Emergency Surgery Patients in a Costa Rican Hospital,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER_GOV,ALL,ACTUAL,575.0,6.3561076606958915,2,1,1,1,375,328,2020.0,0,0,1,0,0,0
NCT01431274,Tiotropium+Olodaterol Fixed Dose Combination (FDC) Versus Tiotropium and Olodaterol in Chronic Obstructive Pulmonary Disease (COPD),COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,2624.0,7.872836175025724,1,6,239,25,1634,354,2011.0,0,1,0,0,0,0
NCT03294018,Heart Rate Changes Following the Administration of Sugammadex,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,276.0,5.6240175061873385,1,1,1,1,161,272,2017.0,0,0,1,0,0,0
NCT02737618,14-Day Cumulative Irritation Patch Test in Subjects With Normal Skin - Chameleon,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,35.0,3.58351893845611,1,1,1,1,1045,125,2016.0,0,1,1,0,0,0
NCT02990897,Pilot Study of Health Information Technology for Chronic Kidney Disease Management,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,115.0,4.7535901911063645,1,1,1,1,403,525,2015.0,0,1,1,0,0,0
NCT01992497,Cesarean Section Study,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,721.0,6.582025138892826,2,1,1,1,654,312,2013.0,1,0,1,0,0,0
NCT04286997,VARA (Virtual and Augmented Reality Applications in Rehabilitation): Motor Rehabilitation Protocol With GRAIL for Patients Affected by Hemiparesis,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,20.0,3.044522437723423,1,1,1,1,263,620,2018.0,0,0,1,0,0,0
NCT03067597,An Open-label Trial Investigating the Efficacy and Safety of a Vaginal Insert in Pregnant Women at Term,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,FEMALE,ACTUAL,68.0,4.23410650459726,1,1,14,1,2720,213,2017.0,0,1,0,0,0,0
NCT01355497,Effect of GTx-024 on Muscle Wasting in Patients With Non-Small Cell Lung Cancer (NSCLC) on First Line Platinum,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,330.0,5.802118375377063,2,2,30,1,3572,183,2011.0,1,1,0,0,0,0
NCT04894097,Effect of Magnetic Therapy on Pain and Function,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,30.0,3.4339872044851463,1,1,1,1,1221,195,2021.0,0,1,1,0,0,0
NCT05511597,Split-belt Treadmill Training for Freezing of Gait in Parkinson's Disease,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,26.0,3.295836866004329,3,3,1,1,912,679,2022.0,1,1,1,0,0,0
NCT03300297,Cervical Spine Thrust Joint Manipulation for Temporomandibular Disorder,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,50.0,3.9318256327243257,1,4,2,1,655,1816,2017.0,0,1,1,0,0,0
NCT01545297,Comparison of Dexmedetomidine and Propofol-Remifentanil Conscious Sedation for Awake Craniotomy for Tumor Surgery,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,50.0,3.9318256327243257,1,3,1,1,506,1808,2012.0,0,1,1,0,0,0
NCT03379597,A 12-weeks Study to Evaluate the Dietary Fiber and Probiotics Treatment in Prevention and Intervention of Weight-gain and Cognitive Impairment of Schizophrenia or Bipolar Disorder,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,136.0,4.919980925828125,2,2,1,1,1166,752,2017.0,0,1,1,0,0,0
NCT07434297,Pontic Site Soft Tissue Augmentation Using De-epithelized Connective Tissue Graft Versus Partially De-epithelized Connective Tissue Graft,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,24.0,3.2188758248682006,2,2,1,1,412,388,2024.0,0,1,1,0,0,0
NCT00679510,Rosuvastatin in Rheumatoid Arthritis (RORA),COMPLETED,0,low risk,PHASE2; PHASE3,INTERVENTIONAL,OTHER,ALL,ACTUAL,50.0,3.9318256327243257,1,2,1,1,1145,324,2004.0,1,1,0,0,0,0
NCT01689610,Non-interventional Study With Nab-Paclitaxel (Abraxane®),COMPLETED,0,low risk,MISSING,OBSERVATIONAL,INDUSTRY,FEMALE,ACTUAL,705.0,6.559615237493242,1,0,1,1,316,136,2012.0,0,1,1,0,0,0
NCT04678310,iLIVE Volunteer Study,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,105.0,4.663439094112067,1,1,1,1,1053,666,2021.0,0,1,1,0,0,0
NCT02278510,Topotecan Using Convection-Enhanced Delivery (CED) in High Grade Glioma,COMPLETED,0,low risk,EARLY_PHASE1,INTERVENTIONAL,OTHER,ALL,ACTUAL,3.0,1.3862943611198906,2,3,1,1,1630,691,2014.0,0,1,0,0,0,0
NCT02603510,Assessment of the Safety of SAR342434 and Humalog® When Administered as Continuous Subcutaneous Insulin Infusion,COMPLETED,0,low risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,27.0,3.332204510175204,1,2,2,1,2243,354,2015.0,0,1,0,0,0,0
NCT04315610,Personalized Mobile App for Parents of Infants With Cardiac Disease,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,154.0,5.043425116919247,2,2,1,1,267,491,2021.0,0,0,1,0,0,0
NCT03568513,Effect of Curcumin on Gut Microbiota in IBS,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,4.0,1.6094379124341003,1,2,1,1,1102,199,2018.0,1,0,1,0,0,0
NCT03372213,Healthfulness of Food From Grocery Stores Versus Eating Out Among People Receiving Food Benefits (SNAP),COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,4237.0,8.351846738828245,1,0,0,0,293,202,2003.0,0,1,1,0,0,0
NCT01796613,Safety and Acceptability of Vaginal Rings That Protect Women From Unintended Pregnancy,COMPLETED,0,low risk,PHASE2; PHASE3,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,120.0,4.795790545596741,1,2,1,1,1842,608,2013.0,0,1,0,0,0,0
NCT01393613,Efficacy Study of OPC-34712 in Adults With Acute Schizophrenia,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,674.0,6.51471269087253,1,4,60,8,930,196,2011.0,1,1,0,0,0,0
NCT01465113,Vitamin D Supplementation on 15-Prostaglandin Dehydrogenase Expression in Barrett's Esophagus,COMPLETED,0,low risk,EARLY_PHASE1,INTERVENTIONAL,OTHER,ALL,ACTUAL,26.0,3.295836866004329,2,5,3,1,2307,429,2010.0,0,1,0,0,0,0
NCT03754413,Neuramis® Volume Lidocaine for Volume Augmentation in the Mid-Face,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,236.0,5.4680601411351315,1,2,1,1,669,111,2018.0,0,1,1,0,0,0
NCT00000913,A Study to Compare Two Anti-HIV Combination Therapies Each Containing Saquinavir in HIV-Positive Children,COMPLETED,0,low risk,PHASE2,INTERVENTIONAL,NIH,ALL,MISSING,50.0,3.9318256327243257,1,3,36,2,817,458,,0,0,0,0,0,0
NCT07296913,Studying the Effects of the X10D Shoe on Walking in Healthy Adults Aged 50 to 65,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,15.0,2.772588722239781,2,1,1,1,920,652,2025.0,0,1,1,0,0,0
NCT00533013,Comprehensive Heart Failure Disease Management Community Program,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER_GOV,ALL,ACTUAL,1360.0,7.215975002651466,1,2,1,1,479,239,2007.0,0,1,1,0,0,0
NCT04309513,Evaluation of the Personal Activity Intelligence (PAI) Score,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,73.0,4.30406509320417,1,2,1,1,998,815,2020.0,0,1,1,0,0,0
NCT01491113,Pharmacokinetic (PK) Study in Japanese Non-epileptic Renal Impaired Patients,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,30.0,3.4339872044851463,2,2,2,1,448,248,2011.0,0,1,0,0,0,0
NCT05579860,"A Study Comparing Two Subcutaneous Formulations: Vial and Autoinjector (AI) With Olezarsen, at Two Dose Levels, in Healthy Adult Participants",COMPLETED,0,low risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,104.0,4.653960350157523,1,1,1,1,908,190,2022.0,0,1,0,0,0,0
NCT03732560,A Comparison of Nivolumab-based Treatments in a Real-world PD-L1 Positive Metastatic Melanoma Population in the US,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,600.0,6.398594934535208,1,1,1,1,724,297,2018.0,0,1,1,0,0,0
NCT02073760,Optimizing Prevention of Healthcare-Acquired Infections After Cardiac Surgery (HAI)_2,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,79.0,4.382026634673881,9,1,1,1,194,200,2014.0,0,1,1,0,0,0
NCT04937660,Treatment Patterns & Clinical Outcomes of Palbociclib Combinations in HR+HER2-MBC,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,185.0,5.225746673713202,1,0,12,5,1159,414,2021.0,0,1,1,0,0,0
NCT00004860,Fluorouracil-Uracil and Leucovorin in Treating Elderly Patients With Metastatic Colorectal Cancer,COMPLETED,0,low risk,PHASE2,INTERVENTIONAL,NETWORK,ALL,MISSING,,,1,2,51,2,1370,333,2000.0,0,1,0,0,0,0
NCT00677560,The Natural History of Small Airways Physiology in Diseased and Healthy States,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,126.0,4.844187086458591,5,0,1,1,653,1512,2010.0,0,1,1,0,0,0
NCT06651060,Climate Labels for Restaurant Menus Pilot,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,16181.0,9.691654792367785,1,1,1,1,462,616,2024.0,0,1,1,0,0,0
NCT05725460,Ultrasound Guided Median Nerve Hydrodissection Using Dextrose,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,40.0,3.713572066704308,1,1,1,1,295,107,2023.0,0,1,1,0,0,0
NCT02036710,Location of GLP-1 Release,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,12.0,2.5649493574615367,1,0,1,1,163,744,2011.0,0,1,1,0,0,0
NCT01874210,Study on Colonic Fermentation in Chronic Kidney Disease Patients,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,65.0,4.189654742026425,1,0,1,1,434,823,2008.0,0,1,1,0,0,0
NCT04118010,Vitamin D and Prebiotics for Intestinal Health in Cystic Fibrosis,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,40.0,3.713572066704308,2,4,1,1,934,298,2020.0,1,1,0,0,0,0
NCT00468013,A Computer-Based Intervention for Medically Unexplained Physical Symptoms,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,60.0,4.110873864173311,3,2,1,1,1421,414,2007.0,0,1,1,0,0,0
NCT05215613,"PMCF Study on the Safety, Performance and Clinical Benefits Data of the Zimmer® Plates and Screws System",COMPLETED,0,low risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,57.0,4.060443010546419,3,0,1,1,1049,724,2023.0,0,1,1,0,0,0
NCT01383720,REpositionable Percutaneous Replacement of Stenotic Aortic Valve Through Implantation of Lotus™ Valve SystEm,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,11.0,2.4849066497880004,3,1,3,1,5107,285,2012.0,0,1,1,0,0,0
NCT01862120,Dose Finding Study of Il-2 at Ultra-low Dose in Children With Recently Diagnosed Type 1 Diabetes,COMPLETED,0,low risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,24.0,3.2188758248682006,1,4,6,1,1605,1125,2013.0,1,0,0,0,0,0
NCT02423720,Mindfulness Meditation Intervention for Colorectal Cancer Patients and Caregivers,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,53.0,3.9889840465642745,1,1,1,1,1891,326,2015.0,0,1,1,0,0,0
NCT04245020,"A Study Comparing Three Methods of Outpatient Follow up After Surgical Admission; Text Message, Phone Call and In-person Appointment",COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,208.0,5.342334251964811,4,3,1,1,336,509,2019.0,0,0,1,0,0,0
NCT00005420,Prediction of Quality of Life in Cardiovascular Disease,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,MALE,MISSING,,,5,0,0,0,23,146,1992.0,0,0,1,0,0,0
NCT04030520,"Improving Uptake and Adherence to HIV Prevention Services With Pre-exposure Prophylaxis (PrEP), HIV Self- Testing and Adherence Support for Very High Risk HIV-negative Young Women Aged 15-24 in Kampala, Uganda",COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,60.0,4.110873864173311,1,2,1,1,952,699,2019.0,0,0,1,0,0,0
NCT02167620,Metformin in Co-morbid Diabetes or Prediabetes and Serious Mental Illness,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,35.0,3.58351893845611,2,2,1,1,746,1090,2014.0,1,0,0,0,0,0
NCT04386720,Measurement of Airway Opening Pressure (AOP) in Patients With Acute Respiratory Distress Syndrom and With or Without Covid 19.,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,26.0,3.295836866004329,1,0,1,1,528,580,2020.0,0,1,1,0,0,0
NCT06183320,Can Flowable Bulk Fill Composites be Used in Proximal Area of Class II Restorations,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,38.0,3.6635616461296463,1,2,1,1,626,1381,2019.0,0,1,1,0,0,0
NCT00117520,The Effect of Caffeine in Elderly Citizens,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,OTHER,ALL,MISSING,30.0,3.4339872044851463,1,1,1,1,626,226,2002.0,0,1,0,0,0,0
NCT05324020,eHealth Intervention for Medication Adherence in Breast Cancer Survivors,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER_GOV,FEMALE,ACTUAL,3.0,1.3862943611198906,1,1,2,1,612,3354,2021.0,0,1,1,0,0,0
NCT00268320,Clinical Investigation of the Medtronic Concerto™ Device,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,MISSING,270.0,5.602118820879701,1,1,51,12,538,1203,2006.0,0,1,1,0,0,0
NCT00508820,An Open Label Study of Romiplostim in Adult Thrombocytopenic Subjects With ITP,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,407.0,6.0112671744041615,3,1,0,0,1414,423,2005.0,0,1,0,0,0,0
NCT00449982,Efficacy and Safety Study of Polyphenon E to Treat External Genital Warts,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,MISSING,480.0,6.175867270105761,1,1,12,7,1868,226,2003.0,0,1,0,0,0,0
NCT00045682,CT-2103 in Treating Patients With Recurrent or Persistent Ovarian Epithelial Cancer or Primary Peritoneal Cancer,COMPLETED,0,low risk,PHASE2,INTERVENTIONAL,NETWORK,FEMALE,ACTUAL,78.0,4.3694478524670215,2,1,1,1,2099,271,2002.0,0,1,0,0,0,0
NCT03016078,Self-adherent Absorbent Silver Dressing in Adults After Hip or Knee Arthroplasty,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,21.0,3.091042453358316,2,1,1,1,1306,292,2017.0,0,1,1,0,0,0
NCT01134978,Neural Mechanisms of the Contextual Interference Effect: A fNIRs and EEG Study,COMPLETED,0,low risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ESTIMATED,20.0,3.044522437723423,2,1,1,1,580,794,2007.0,0,1,0,0,0,0
NCT07553078,EFFECT OF TMJ ARTHROCENTESIS ON ARTICULAR CAPSULAR WIDTH: AN ULTRASONOGRAPHIC STUDY,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,27.0,3.332204510175204,1,1,1,1,313,2795,2025.0,0,1,1,0,0,0
NCT02642185,Microwave Ablation Versus Resection for Resectable Colorectal Liver Metastases,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,102.0,4.634728988229636,1,2,3,3,468,784,2015.0,0,1,1,0,0,0
NCT05154578,Immunogenicity and Safety of GBS-NN/NN2 in Pregnant Women,COMPLETED,0,low risk,PHASE2,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,269.0,5.598421958998375,1,2,10,3,3508,501,2022.0,1,0,0,0,0,0
